4.918517,0.96254,0.839962
4.947073,0.939467,0.840028
4.951602,0.918599,0.836861
4.955113,0.911254,0.836405
5.016009,0.89209,0.837992
4.958157,0.89867,0.835921
5.010674,0.86535,0.837117
5.016445,0.843558,0.837079
5.036712,0.823638,0.837071
5.063711,0.780026,0.838294
5.066564,0.769693,0.838495
5.084621,0.761456,0.838721
5.081148,0.743327,0.839229
5.102123,0.718935,0.838573
5.105,0.707564,0.838938
5.107206,0.693494,0.838925
5.110363,0.68411,0.839435
5.112704,0.67688,0.83955
5.122014,0.659902,0.839724
5.131211,0.648042,0.839963
5.138288,0.637236,0.840424
5.173661,0.614365,0.840824
5.184129,0.600013,0.841236
5.25355,0.528048,0.841071
5.257427,0.505314,0.840786
5.258514,0.497992,0.836645
5.260349,0.485871,0.839779
5.291574,0.463784,0.839645
5.30518,0.44744,0.839816
5.312113,0.430579,0.839593
5.314113,0.41562,0.839796
5.319859,0.410253,0.841491
5.317464,0.396113,0.838735
5.320111,0.380031,0.837881
5.323958,0.36852,0.837283
5.340601,0.351747,0.838693
5.370148,0.331352,0.83918
5.383951,0.316135,0.838923
5.386086,0.301892,0.83755
5.440672,0.274764,0.837106
5.569106,0.151814,0.835873
5.573224,0.124624,0.835009
5.71354,0.016234,0.836666
5.727102,-0.001595,0.838869
5.729118,-0.007215,0.839879
5.735842,-0.037824,0.840378
5.888412,-0.126774,0.843588
5.891,-0.131812,0.84377
5.89892,-0.147483,0.848815
5.926687,-0.148817,0.849695
5.925129,-0.156827,0.851146
5.930768,-0.154176,0.851584
5.933916,-0.163683,0.855029
5.935585,-0.173514,0.859773
5.938954,-0.189054,0.866787
5.937847,-0.217525,0.8757
5.962101,-0.243637,0.882642
5.968033,-0.262858,0.892655
5.966724,-0.282499,0.899348
5.976444,-0.299884,0.906064
5.983119,-0.308091,0.912172
5.988038,-0.322534,0.917603
5.994562,-0.323026,0.92218
5.936043,-0.240004,0.929788
5.939219,-0.231695,0.935096
5.927874,-0.224068,0.934801
5.915258,-0.221143,0.935917
5.921121,-0.235568,0.935162
5.901742,-0.227523,0.935206
5.891263,-0.244104,0.931539
5.877283,-0.255434,0.928671
5.860819,-0.26504,0.925877
5.849341,-0.273078,0.921537
5.837111,-0.279275,0.918117
5.828217,-0.284696,0.913656
5.821926,-0.294343,0.909463
5.803673,-0.311144,0.906753
5.811862,-0.328018,0.900805
5.805758,-0.340336,0.895396
5.785364,-0.370269,0.897283
5.744158,-0.399689,0.887498
5.707631,-0.431802,0.876864
5.647133,-0.458686,0.855203
5.579754,-0.464822,0.850203
5.547105,-0.45582,0.844621
5.431021,-0.446858,0.846549
5.349445,-0.429619,0.849922
5.296078,-0.428176,0.854449
5.247345,-0.437616,0.856471
5.202257,-0.447048,0.857431
5.13497,-0.464475,0.86017
5.100522,-0.477511,0.861048
5.062358,-0.496047,0.862006
5.039873,-0.507787,0.86207
5.032016,-0.495942,0.863092
5.014535,-0.521512,0.861444
4.989001,-0.536775,0.862014
4.976392,-0.547042,0.861458
4.950757,-0.556623,0.861751
4.94562,-0.557118,0.863158
4.906829,-0.5829,0.861737
4.816833,-0.603324,0.863127
4.749431,-0.637972,0.861223
4.776969,-0.622462,0.861802
4.734977,-0.642953,0.861031
4.708321,-0.654861,0.861662
4.698561,-0.656015,0.870135
4.673937,-0.65306,0.871341
4.656176,-0.661822,0.872353
4.642332,-0.672691,0.871441
4.60887,-0.691246,0.870288
4.57798,-0.710632,0.868641
4.54968,-0.723556,0.865104
4.540328,-0.726175,0.864736
4.518683,-0.715662,0.865829
4.505302,-0.711056,0.867185
4.497306,-0.709689,0.867445
4.486047,-0.710613,0.867782
4.477655,-0.709904,0.868423
4.442886,-0.729704,0.868364
4.428246,-0.723417,0.868483
4.419009,-0.729109,0.868556
4.407473,-0.7464,0.869569
4.400768,-0.728933,0.869923
4.242485,-0.831612,0.866931
4.222948,-0.832838,0.867297
4.219539,-0.821275,0.868085
4.211772,-0.827528,0.867415
4.206666,-0.827972,0.867749
4.20159,-0.827487,0.868293
4.198456,-0.84189,0.867278
4.173222,-0.838598,0.867974
4.158001,-0.845562,0.86789
4.119928,-0.864606,0.867209
4.102211,-0.870681,0.867465
4.069952,-0.88703,0.865056
4.030958,-0.906526,0.864949
3.986415,-0.920514,0.858454
3.949675,-0.942905,0.854043
3.926274,-0.936776,0.853741
3.903622,-0.946317,0.848643
3.877961,-0.956263,0.846116
3.872209,-0.957017,0.846131
3.853627,-0.963055,0.844284
3.836019,-0.966564,0.841558
3.826268,-0.968915,0.838817
3.78072,-0.973113,0.832821
3.738881,-0.97879,0.831049
3.710772,-0.991615,0.826406
3.691539,-0.985666,0.823775
3.675532,-0.983213,-0.821159
3.654355,-0.979928,-0.819046
3.648106,-0.979707,-0.813265
3.626268,-0.974314,-0.810149
3.602728,-0.967531,-0.808117
3.585912,-0.962698,-0.805519
3.575596,-0.959339,-0.802688
3.567635,-0.957112,-0.799749
3.516339,-0.975763,-0.792617
3.494985,-0.971362,-0.772617
3.488776,-0.977646,-0.761683
3.478528,-0.979556,-0.741548
3.464344,-0.982499,-0.722933
3.453725,-0.982829,-0.710818
3.444527,-0.981186,-0.707793
3.437628,-0.980041,-0.707312
3.440848,-0.987565,-0.699558
3.433067,-0.988055,-0.699587
3.426193,-0.985256,-0.692415
3.415278,-0.985694,-0.692654
3.422617,-0.998291,-0.675936
3.450138,-1.052617,-0.652216
3.43313,-1.060105,-0.651898
3.44059,-1.069844,-0.628763
3.433253,-1.078074,-0.627896
3.419297,-1.080658,-0.60431
3.410416,-1.083959,-0.580129
3.403769,-1.089938,-0.579301
3.385141,-1.065172,-0.54831
3.379396,-1.054749,-0.539485
3.366899,-1.05408,-0.531671
3.36118,-1.059042,-0.521151
3.354047,-1.053483,-0.499267
3.335575,-1.033425,-0.492092
3.312974,-1.02662,-0.480147
3.300799,-1.016449,-0.468858
3.269355,-1.006869,-0.454196
3.253665,-0.988926,-0.444671
3.246919,-0.977789,-0.419941
3.241882,-0.966453,-0.407649
0.212314,0.671697,-0.03306
0.234087,0.650687,-0.033567
0.302162,0.782543,-0.001144
0.305224,0.792143,0.007905
0.306167,0.797771,0.012279
0.308717,0.805328,0.004414
0.308511,0.810754,-0.000921
0.317168,0.816954,-0.009904
0.326717,0.826395,-0.01673
0.348956,0.833884,-0.026249
0.364275,0.886001,-0.044839
0.354197,0.90015,-0.048013
0.342373,0.965402,-0.050561
0.359294,0.958918,-0.056143
0.348886,0.991688,-0.057248
0.347384,1.001245,-0.058749
0.350887,1.018966,-0.061481
0.349367,1.071475,-0.059552
0.360492,1.076451,-0.061673
0.360826,1.084013,-0.061691
