1.368756,1.368756,1.876047,-0.065152,0.527001,-0.15355,0.833335
1.389001,1.389001,1.873335,-0.06994,0.541129,-0.15431,0.823697
1.425698,1.425698,1.856178,-0.068095,0.553955,-0.156525,0.81486
1.476339,1.476339,1.835127,-0.068083,0.559839,-0.156958,0.810746
1.504507,1.504507,1.819348,-0.069645,0.567291,-0.161436,0.80453
1.551336,1.551336,1.7998,-0.066351,0.571841,-0.163293,0.801206
1.621654,1.621654,1.808576,-0.063169,0.57924,-0.166531,0.795461
1.671937,1.671937,1.814626,-0.06274,0.58015,-0.169921,0.794114
1.73394,1.73394,1.813384,-0.054592,0.575746,-0.161925,0.799573
1.798262,1.798262,1.808653,-0.051268,0.558862,-0.16199,0.811667
1.871082,1.871082,1.831261,-0.044862,0.548992,-0.153757,0.820337
1.921807,1.921807,1.85137,-0.041113,0.5418,-0.151328,0.82575
1.955813,1.955813,1.85751,-0.035813,0.539196,-0.146227,0.828615
1.995174,1.995174,1.862255,-0.037376,0.529609,-0.14982,0.834069
2.031126,2.031126,1.8764,-0.037134,0.52471,-0.148656,0.837378
2.082864,2.082864,1.898851,-0.033153,0.519921,-0.146443,0.840915
2.121609,2.121609,1.906264,-0.028349,0.520292,-0.144115,0.841263
2.155229,2.155229,1.909064,-0.02299,0.517643,-0.141611,0.843483
2.188293,2.188293,1.915154,-0.020733,0.51886,-0.146532,0.841952
2.239245,2.239245,1.929983,-0.015679,0.517989,-0.144328,0.842977
2.259643,2.259643,1.931269,-0.013862,0.520283,-0.1439,0.841669
2.287462,2.287462,1.937019,-0.012578,0.519045,-0.146423,0.842018
2.304093,2.304093,1.938309,-0.012538,0.520587,-0.146409,0.841068
2.352089,2.352089,1.95787,-0.010172,0.522787,-0.142832,0.840351
2.380972,2.380972,1.945454,-0.000542,0.521122,-0.137249,0.842374
2.397283,2.397283,1.941444,-0.009027,0.515667,-0.145174,0.844352
2.410364,2.410364,1.950024,-0.014792,0.519623,-0.145623,0.841765
2.436041,2.436041,1.959499,-0.020015,0.517134,-0.143346,0.843578
2.494963,2.494963,1.971869,-0.006206,0.51412,-0.142449,0.845784
2.522774,2.522774,1.980433,-0.006293,0.516187,-0.142643,0.844491
2.57607,2.57607,1.988066,0.000395,0.515172,-0.134156,0.846522
2.601606,2.601606,1.992781,0.000804,0.516508,-0.139442,0.844852
2.627261,2.627261,1.992041,-0.000337,0.516132,-0.1405,0.844907
2.647605,2.647605,1.99212,-0.000738,0.517888,-0.138016,0.844241
2.699605,2.699605,2.007238,0.003469,0.518248,-0.138541,0.843928
2.721107,2.721107,2.010094,0.005547,0.518344,-0.138626,0.843843
2.745293,2.745293,2.008324,0.005152,0.518698,-0.137856,0.843755
2.753927,2.753927,2.00793,0.000964,0.519473,-0.138684,0.843157
2.785122,2.785122,2.008738,-0.000324,0.519001,-0.139329,0.843342
2.800721,2.800721,2.00928,-0.004738,0.520188,-0.139308,0.8426
2.817467,2.817467,2.011368,-0.005969,0.520715,-0.139352,0.84226
2.839588,2.839588,2.011864,-0.005123,0.519847,-0.139615,0.842758
2.863053,2.863053,2.007912,-0.005729,0.51937,-0.138608,0.843214
2.889628,2.889628,2.007793,-0.006977,0.519992,-0.140387,0.842527
2.917337,2.917337,2.016569,-0.00699,0.520518,-0.140114,0.842247
2.934064,2.934064,2.014853,-0.008754,0.521879,-0.142056,0.841062
2.950089,2.950089,2.012366,-0.008936,0.520799,-0.14178,0.841776
2.972168,2.972168,2.007849,-0.010176,0.521074,-0.141188,0.841691
2.992538,2.992538,2.006902,-0.013981,0.521382,-0.140584,0.841547
3.007906,3.007906,2.006031,-0.015657,0.522438,-0.145748,0.839983
3.031314,3.031314,2.000828,-0.015389,0.521313,-0.147275,0.84042
3.042655,3.042655,2.001082,-0.016342,0.522309,-0.147703,0.839708
3.055995,3.055995,2.004573,-0.020054,0.525588,-0.151585,0.836885
3.084176,3.084176,1.999412,-0.019283,0.523565,-0.157669,0.837048
3.095444,3.095444,1.998014,-0.021172,0.525746,-0.157526,0.83566
3.102422,3.102422,2.000847,-0.022078,0.526571,-0.156946,0.835226
3.130654,3.130654,1.99618,-0.018983,0.523618,-0.155048,0.83751
3.159035,3.159035,1.994144,-0.017321,0.522076,-0.161996,0.837194
3.195181,3.195181,2.003767,-0.010388,0.522101,-0.156489,0.83834
3.22194,3.22194,2.01127,-0.009491,0.521697,-0.160726,0.8378
3.251275,3.251275,2.019419,-0.009176,0.521603,-0.160453,0.837915
3.262224,3.262224,2.024781,-0.010595,0.523118,-0.160255,0.836991
3.269394,3.269394,2.028082,-0.009654,0.523786,-0.156654,0.837266
3.284185,3.284185,2.023253,-0.010175,0.523887,-0.156122,0.837296
3.30571,3.30571,2.029429,-0.009331,0.524209,-0.157185,0.836906
3.322305,3.322305,2.025985,-0.009729,0.525472,-0.158139,0.835929
3.341211,3.341211,2.019816,-0.01113,0.525297,-0.157691,0.836106
3.368829,3.368829,2.012274,-0.008556,0.52584,-0.153298,0.836612
3.383001,3.383001,2.014475,-0.010798,0.529717,-0.157304,0.83339
3.403164,3.403164,2.014522,-0.012272,0.533475,-0.160146,0.830426
3.421343,3.421343,2.010906,-0.010596,0.534718,-0.158359,0.829992
3.445136,3.445136,1.998778,-0.008343,0.53504,-0.157364,0.829999
3.481395,3.481395,1.986974,-0.007944,0.53334,-0.156962,0.831173
3.502275,3.502275,1.974415,-0.004885,0.53209,-0.156952,0.831999
3.527873,3.527873,1.961476,-0.006753,0.531603,-0.15653,0.832377
3.536814,3.536814,1.958006,-0.008854,0.532811,-0.156218,0.831643
3.560585,3.560585,1.950299,-0.011362,0.534562,-0.157257,0.830292
3.578969,3.578969,1.944802,-0.014786,0.535979,-0.158967,0.828998
3.598556,3.598556,1.935367,-0.014768,0.536857,-0.153931,0.82938
3.625129,3.625129,1.924969,-0.01524,0.536464,-0.153788,0.829653
3.636258,3.636258,1.921766,-0.016063,0.53829,-0.155601,0.828115
3.650474,3.650474,1.914889,-0.014918,0.539265,-0.154272,0.82775
3.670628,3.670628,1.906836,-0.016524,0.539013,-0.152935,0.828132
3.716577,3.716577,1.886152,-0.016373,0.54015,-0.156585,0.826711
3.728703,3.728703,1.884443,-0.015587,0.543751,-0.156319,0.824413
3.737438,3.737438,1.881966,-0.018205,0.548396,-0.157751,0.821003
3.740191,3.740191,1.882377,-0.018525,0.553694,-0.159996,0.816995
3.742962,3.742962,1.881837,-0.019971,0.558861,-0.159312,0.81357
3.755394,3.755394,1.876847,-0.021148,0.561223,-0.16032,0.811714
3.797512,3.797512,1.863139,-0.019263,0.563998,-0.160719,0.809756
3.81688,3.81688,1.859137,-0.020594,0.568592,-0.163045,0.806037
3.83507,3.83507,1.849879,-0.024033,0.572865,-0.162288,0.803063
3.85048,3.85048,1.843652,-0.026046,0.576959,-0.164227,0.799669
3.872187,3.872187,1.836698,-0.026936,0.582603,-0.164678,0.795443
3.919641,3.919641,1.82515,-0.025019,0.588873,-0.162015,0.791425
3.942161,3.942161,1.817151,-0.026076,0.596792,-0.163647,0.785098
3.972363,3.972363,1.800323,-0.03266,0.603858,-0.164263,0.779298
4.051388,4.051388,1.779134,-0.030995,0.609771,-0.163039,0.775008
4.088523,4.088523,1.765661,-0.033327,0.61844,-0.164395,0.767721
4.164083,4.164083,1.735419,-0.039823,0.628998,-0.160571,0.7596
4.194986,4.194986,1.717216,-0.045658,0.636695,-0.159265,0.753107
4.250614,4.250614,1.69717,-0.054183,0.64957,-0.157535,0.741826
4.285625,4.285625,1.682736,-0.058097,0.665313,-0.156737,0.727611
4.337703,4.337703,1.653849,-0.059238,0.676687,-0.16056,0.716105
4.368124,4.368124,1.642559,-0.062959,0.69176,-0.167608,0.69958
4.393924,4.393924,1.633118,-0.068557,0.706618,-0.166673,0.684259
4.457757,4.457757,1.596706,-0.072139,0.720411,-0.172598,0.667843
4.481146,4.481146,1.573029,-0.077621,0.731723,-0.174071,0.654413
4.538388,4.538388,1.531842,-0.078183,0.74494,-0.176021,0.638724
4.558984,4.558984,1.508974,-0.079387,0.754043,-0.176663,0.62762
4.597973,4.597973,1.480806,-0.080346,0.760771,-0.179437,0.618526
4.61939,4.61939,1.45253,-0.085684,0.771562,-0.181309,0.603719
4.643555,4.643555,1.421536,-0.08782,0.781731,-0.183927,0.589368
4.674626,4.674626,1.389213,-0.085392,0.788031,-0.185212,0.580871
4.709001,4.709001,1.364335,-0.086897,0.799746,-0.188713,0.563244
4.726601,4.726601,1.341978,-0.090459,0.810116,-0.191394,0.546716
4.775962,4.775962,1.297624,-0.086428,0.821178,-0.191554,0.530569
4.792093,4.792093,1.278911,-0.088729,0.829323,-0.196034,0.515676
4.805099,4.805099,1.253269,-0.090999,0.835434,-0.197745,0.504645
4.850664,4.850664,1.175209,-0.083127,0.839043,-0.198917,0.499528
4.862124,4.862124,1.130423,-0.086727,0.843678,-0.201001,0.490187
4.870753,4.870753,1.095217,-0.088566,0.84924,-0.197342,0.481667
4.909778,4.909778,1.040585,-0.089675,0.852509,-0.203175,0.473188
4.916503,4.916503,1.014169,-0.0887,0.857039,-0.202938,0.465223
4.929585,4.929585,0.981417,-0.093745,0.858006,-0.20178,0.462949
4.963995,4.963995,0.950848,-0.09194,0.859777,-0.203642,0.459196
4.974339,4.974339,0.929638,-0.095367,0.86142,-0.203107,0.455641
5.006174,5.006174,0.890906,-0.09417,0.864498,-0.202064,0.450495
5.043531,5.043531,0.849097,-0.091806,0.865655,-0.203761,0.44799
5.087199,5.087199,0.807911,-0.092188,0.869352,-0.203485,0.44082
5.115956,5.115956,0.75825,-0.090432,0.870069,-0.209301,0.437029
5.145076,5.145076,0.708256,-0.091178,0.875802,-0.208809,0.425507
5.200868,5.200868,0.645948,-0.089255,0.880702,-0.210529,0.414819
5.22191,5.22191,0.618985,-0.092276,0.884674,-0.210787,0.40547
5.242579,5.242579,0.575935,-0.089793,0.889807,-0.212626,0.393664
5.286266,5.286266,0.53256,-0.088406,0.89428,-0.215462,0.382131
5.290774,5.290774,0.50253,-0.088641,0.896344,-0.212841,0.378695
5.29757,5.29757,0.473535,-0.091029,0.898139,-0.212675,0.373937
5.317677,5.317677,0.432976,-0.087785,0.899134,-0.213227,0.372002
5.320029,5.320029,0.396338,-0.091054,0.901119,-0.214254,0.365772
5.351855,5.351855,0.340411,-0.084418,0.902203,-0.214837,0.364346
5.363431,5.363431,0.316159,-0.08704,0.902337,-0.2122,0.364942
5.360421,5.360421,0.283396,-0.090252,0.900722,-0.210978,0.368841
5.355939,5.355939,0.261768,-0.09275,0.900374,-0.208566,0.370439
5.3793,5.3793,0.229688,-0.093295,0.900783,-0.211259,0.367772
5.385542,5.385542,0.194899,-0.095402,0.903024,-0.211197,0.36172
5.409135,5.409135,0.151416,-0.093543,0.904068,-0.212491,0.35883
5.411172,5.411172,0.1125,-0.096037,0.906624,-0.209725,0.353305
5.441891,5.441891,0.060021,-0.096895,0.908173,-0.214507,0.34615
5.459734,5.459734,0.016378,-0.096399,0.909886,-0.214585,0.341714
5.465543,5.465543,-0.014539,-0.099268,0.911263,-0.214433,0.33729
5.484922,5.484922,-0.058043,-0.097027,0.912764,-0.21459,0.333763
5.48934,5.48934,-0.08924,-0.097676,0.914155,-0.214873,0.32956
5.521463,5.521463,-0.140943,-0.097575,0.915563,-0.216783,0.32439
5.530187,5.530187,-0.183475,-0.099221,0.916964,-0.216227,0.320278
5.531733,5.531733,-0.213146,-0.102426,0.917762,-0.216292,0.316922
5.583463,5.583463,-0.276926,-0.099058,0.920037,-0.218774,0.309608
5.58569,5.58569,-0.308605,-0.102137,0.920919,-0.220917,0.30442
5.586349,5.586349,-0.338798,-0.102622,0.922106,-0.220437,0.300995
5.598409,5.598409,-0.365295,-0.103388,0.923852,-0.219368,0.296117
5.606965,5.606965,-0.387286,-0.101514,0.926177,-0.21872,0.28992
5.601687,5.601687,-0.411413,-0.102562,0.926607,-0.218364,0.288439
5.61962,5.61962,-0.438424,-0.105373,0.928771,-0.217584,0.280958
